date,planting_date,plot_id,variety,soil_texture,soil_pH,soil_N,tmax,tmin,rainfall,solar_radiation,fertilizer_N,irrigation,LAI,biomass,soil_water,yield,days_since_planting
2023-02-17,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.138992560710193,18.330055669319833,3.467712901427623,21.999091600718316,0,0,8.0,6798.476206062128,247.57595415142046,0.0,41
2023-02-18,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.90096292483333,21.954764976868233,1.4508965422676985,19.61021898282913,0,20,8.0,7080.035877255099,266.3490494169073,0.0,42
2023-02-19,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.40042728213452,19.657634773114626,6.129461434762463,21.057155048380086,0,0,8.0,7403.68627699191,262.65975567162945,0.0,43
2023-02-20,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.98885515580602,21.12442079598662,5.313950721656497,22.031661071028953,0,0,8.0,7740.31823292713,259.09108569512637,0.0,44
2023-02-21,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,26.596348512033845,15.095580118826671,1.5757644260456312,21.28620620239244,0,0,8.0,7984.552297831737,255.75683618399475,0.0,45
2023-02-22,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,33.5840454171309,21.716780224539153,0.6625541271169436,21.850042817401626,0,0,8.0,8270.011819812438,251.93760071811678,0.0,46
2023-02-23,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.220564893614934,16.8857476462202,3.676389384733072,22.765824493831584,0,0,8.0,8560.296403616461,248.8299464495872,0.0,47
2023-02-24,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.59696203160253,17.813420621184505,1.9180898340592845,21.29172807593326,0,0,8.0,8846.471555520779,247.2154800937452,0.0,48
2023-02-25,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.83425374841548,22.663019726020355,4.6100069179214715,21.30104949146952,0,20,8.0,9133.812437957024,267.00030412201517,0.0,49
2023-02-26,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.832280202292264,18.684713537088488,3.045774750549615,20.53216176703053,0,0,8.0,9421.796709602011,263.51837791605993,0.0,50
2023-02-27,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.659453872658883,19.32075560326704,2.5781648031349294,21.028226531387546,0,0,8.0,9721.89102587451,260.2543745581711,0.0,51
2023-02-28,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.77999393819984,23.184975649160794,6.3092581447928335,20.138384411775064,0,0,8.0,9977.914100350383,256.79365518550924,0.0,52
2023-03-01,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.048412322299832,21.69976330877932,10.719582413644833,20.108224066967317,0,0,8.0,10278.404097507575,253.83466578059048,0.0,53
2023-03-02,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.87110407202123,21.163434606402447,5.760138997921555,21.913644847064614,0,0,8.0,10590.96329218216,250.36261579645986,0.0,54
2023-03-03,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.34057424392212,18.40798258736104,3.0692184743739372,20.20862434609711,0,0,8.0,10887.574090511918,247.47008577849851,0.0,55
2023-03-04,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.68516015758009,21.25501877961946,3.682427676469277,21.096225553076472,0,20,8.0,11178.368461436909,266.70390889101884,0.0,56
2023-03-05,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.57692453691143,21.924921465361752,6.277216964869986,21.97290089460872,0,0,8.0,11509.58646246204,263.1362584823118,0.0,57
2023-03-06,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.89627373940816,19.296056862249365,2.434153266354022,21.668325563598994,0,0,8.0,11844.169505555861,259.392066253516,0.0,58
2023-03-07,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,25.740315099035865,17.02085586071333,12.296517807266833,21.012921573439215,0,0,8.0,12097.152218928915,256.41298824313435,0.0,59
2023-03-08,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.2670697508555,19.855386957340077,1.9701791424039188,21.937503820476365,0,0,8.0,12435.080876975797,253.14947559616988,0.0,60
2023-03-09,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.374837372956506,20.91030762431154,2.4971361043111813,21.061647985960256,0,0,8.0,12743.836422480937,249.90157566224423,159.29795528101172,61
2023-03-10,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.436908168762486,21.744207689639094,5.237638068899657,22.523028853155747,0,0,8.0,13063.34116079446,246.7869278540573,326.58352901986154,62
2023-03-11,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.772660165044776,20.062532207117293,1.0706941232496825,19.94767730335992,0,20,8.0,13371.065080701259,264.9453565454378,501.4149405262972,63
2023-03-12,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.793475052049555,20.59128239961566,7.051351698809215,21.541743028540363,0,0,8.0,13697.117988904134,261.1090635524779,684.8558994452068,64
2023-03-13,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,28.91215123159312,19.17377428756559,6.361044870771683,21.794532058781797,0,0,8.0,14020.895063369277,257.6160016361576,876.3059414605798,65
2023-03-14,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.119188524065695,20.80892176747224,3.0084704132281965,22.12839241766906,0,0,8.0,14349.467644404433,254.02536398230288,1076.2100733303323,66
2023-03-15,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,33.605809412639466,24.671036495186385,2.307723266685246,20.032894206232406,0,0,8.0,14579.652308826728,250.92278243993695,1275.7195770223386,67
2023-03-16,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.12187066636164,22.913533360324575,5.233160856941756,22.468638952541358,0,0,8.0,14876.34791402362,247.68719228449845,1487.634791402362,68
2023-03-17,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,28.430406532090437,18.42158948584463,10.312590897230693,19.77294200198914,0,0,8.0,15157.187078633133,247.33796028718206,1705.1835463462276,69
2023-03-18,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,28.199325215672513,17.87793937401952,2.0793809041129463,22.293187141681653,0,20,8.0,15464.686286391949,266.39813313488975,1933.0857857989936,70
2023-03-19,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.00389546205698,19.207718189584448,6.131893968882167,22.45551102330421,0,0,8.0,15799.775676017882,262.53799849869495,2172.469155452459,71
2023-03-20,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,26.993073024533636,15.58560925015708,2.8120303091021177,21.19294914477019,0,0,8.0,16052.880133768338,259.02291376256164,2407.9320200652505,72
2023-03-21,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,25.832380481413768,17.40241276195644,3.321566033694322,21.62290163901013,0,0,8.0,16318.623597212149,256.01732899259974,2651.7763345469743,73
2023-03-22,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.56780620443664,19.740575260884317,9.063648227239767,22.45724178124954,0,0,8.0,16671.319238811157,252.44002917360908,2917.4808667919524,74
2023-03-23,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.045527267025765,16.201390353508025,4.660194710295381,21.60619653294478,0,0,8.0,16936.99596113678,249.42261000208435,3175.6867427131465,75
2023-03-24,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.3978474390576,20.410439839839395,1.7092902950256255,22.057406078898243,0,0,8.0,17277.579631169952,246.89124203204491,3455.5159262339907,76
2023-03-25,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,34.51263364222407,24.918860327273997,10.811262172917578,21.536946636063355,0,0,8.0,17511.892793961124,246.72812198445538,3721.277218716739,77
2023-03-26,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.715730807911118,21.89907281364947,1.651579222658572,24.16667456079348,0,0,8.0,17849.17003022534,244.89322796421945,4016.0632568007018,78
2023-03-27,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.66414706422769,18.30908910870976,0.5036699973710567,23.01627638860669,0,0,8.0,18189.72528200079,242.0515010642473,4320.059754475187,79
2023-03-28,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.670136817095095,22.54630765631098,2.0546363462104367,22.939723730618674,0,0,8.0,18514.712453793043,241.10895865079672,4628.678113448261,80
2023-03-29,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.476103138836752,22.95276176426638,3.0032735332158937,22.693984637984677,0,0,8.0,18821.66452566541,241.03366836361022,4940.68693798717,81
2023-03-30,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.35513029764099,21.885954645536284,8.193385582156633,20.28386551586786,0,0,8.0,19098.032741812658,246.18383890135328,5251.959003998481,82
2023-03-31,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.55011282567427,20.82883586064493,1.5057475251905892,19.54680940660383,0,0,8.0,19393.950662412237,244.9536728200184,5575.7608154435175,83
2023-04-01,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.01044109811732,20.057421691882062,5.214017082953125,21.549897487465515,0,0,8.0,19735.137871894036,246.99398422733094,5920.541361568211,84
2023-04-02,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,27.262403062189975,17.79789487216518,9.107137238780346,23.060113448729417,0,0,8.0,20000.0,247.04660880567465,6250.0,85
2023-04-03,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.66235942739597,19.913872890839414,3.6410131776623365,23.549337098271952,0,0,8.0,20000.0,246.56607713129685,6500.0,86
2023-04-04,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.334344383739783,21.48758957016824,3.7808241060483168,23.022098708892212,0,0,8.0,20000.0,246.91035910031934,6750.0,87
2023-04-05,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.280337703497256,22.648969261029606,5.437015614856627,21.026745182881463,0,0,8.0,20000.0,247.14551483240305,7000.0,88
2023-04-06,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,26.521548301239715,17.965887093221525,2.991779017877755,22.872699167262834,0,0,8.0,20000.0,247.2345915685841,7250.0,89
2023-04-07,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.980240659695546,23.05433544011532,0.8888878366287051,23.609036789974084,0,0,8.0,20000.0,244.60566117953135,7500.0,90
2023-04-08,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.9368477290672,20.733253158763524,0.337725690791808,21.69164229051857,0,20,7.86410206893194,20000.0,262.0132887209125,7750.0,91
2023-04-09,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.777330240941694,19.65441893439024,1.2217864423267182,21.889152601218694,0,0,7.735688935910537,20000.0,258.3562012337532,8000.0,92
2023-04-10,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.91873450100829,20.85605540373512,1.381014761883744,22.9098526814306,0,0,7.612031719062154,20000.0,254.66109311013747,8250.0,93
2023-04-11,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.93783378085484,20.122334707566353,0.8323785638200584,21.384767106621464,0,0,7.480719118586014,20000.0,251.28247808361854,8500.0,94
2023-04-12,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,29.531567112073322,21.49629224498971,1.8334030145668039,21.966969759891658,0,0,7.360407960167135,20000.0,248.4342928866572,8750.0,95
2023-04-13,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,30.326028279695894,21.177382544296403,1.770546337184714,21.29809104404641,0,0,7.231840471436487,20000.0,247.10395747470747,9000.0,96
2023-04-14,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.03906155626155,20.76400985910991,0.7520703774843102,19.60212103779389,0,0,7.086007615890463,20000.0,245.02155398505508,9250.0,97
2023-04-15,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,32.59433951803436,23.44574161041319,3.4077787364972454,20.900536940719704,0,20,6.925057500748788,20000.0,265.43933493300284,9500.0,98
2023-04-16,2023-01-07,0,Variety_A,Sandy,6.96398788362281,109.86584841970367,31.77693522772916,21.649017636248395,0.6680828307564722,20.91621069149583,0,0,6.790995792124931,20000.0,261.6088546518931,9750.0,99
2023-01-05,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.83675126542168,15.063526294968856,3.9291257150100556,17.993069949776917,0,20,0.11471682593360283,60.2200180094464,221.59732284598192,0.0,0
2023-01-06,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,27.336636731979336,17.32866409066272,3.5371145871369447,19.892350928679765,0,0,0.13653823123297382,75.44992120554564,222.52745747019267,0.0,1
2023-01-07,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,23.878471821840236,13.437967262966712,2.428388181503081,20.062870362561192,0,0,0.15471822568449828,88.20244256604259,222.51618202824335,0.0,2
2023-01-08,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,24.349589923959787,15.275767471491427,0.8692803899929663,20.45853172892319,0,0,0.17827892703038467,104.81320211615991,220.9927828066238,0.0,3
2023-01-09,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,26.897482576702547,16.43937267387117,2.441286185298026,17.991242352402722,0,0,0.206328707147747,124.68974698390532,221.06368741119653,0.0,4
2023-01-10,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.029563243271987,15.078084871216815,4.0815495552605965,17.854222460314872,0,0,0.23371807960262023,144.1978470229888,222.9444642826247,0.0,5
2023-01-11,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.84065733031795,16.23091059930109,3.984417788964873,18.667998006877145,0,0,0.2688595996545432,169.3564381254537,224.6089969609231,0.0,6
2023-01-12,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,26.572677305620353,17.073594493244734,3.596442416914389,17.842862754675924,0,20,0.3096203453070809,198.68915664339966,245.95620402954546,0.0,7
2023-01-13,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,27.612381811764404,18.545393952152754,2.0778120819253574,18.125951136288844,0,0,0.36147733064315307,236.2014434895167,245.73091991289536,0.0,8
2023-01-14,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,24.189270382772282,12.56172794488912,4.049909709717704,19.002776010685185,0,0,0.40130797219120745,265.1649699206208,247.3611591066899,0.0,9
2023-01-15,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,24.468133225372117,13.328991496782235,16.92507903708671,19.289155846168008,0,0,0.4482052742092081,299.4466234425511,247.56124135156873,0.0,10
2023-01-16,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,23.137779567760084,12.277366202476133,6.665121232191941,18.703277085906596,0,0,0.49137771430321703,331.1724024651914,247.7408630590718,0.0,11
2023-01-17,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.288628425356748,16.39495753018519,1.7927774146738282,19.92556788082377,0,0,0.5610654958212726,382.65569259377855,247.16341757945946,0.0,12
2023-01-18,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,31.392302280086277,21.969374407266816,4.386394127510721,19.016639512582163,0,0,0.6520431700412677,450.2267518777915,247.31971882855552,0.0,13
2023-01-19,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.39837793503018,15.886422014408929,3.033356972789788,20.86521274184466,0,20,0.7419069607138354,517.3293434791713,267.44642328843116,0.0,14
2023-01-20,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,26.915073418396528,16.427467194324034,4.459054190615447,18.917533410556832,0,0,0.8405218080413345,591.3645141454618,264.07798773514867,0.0,15
2023-01-21,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.926411649241334,13.718305097567457,2.6832126715278526,19.775482913378912,0,0,0.9356507312966724,663.1707666026916,260.6907344534204,0.0,16
2023-01-22,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,28.743856589776186,16.705732054598332,0.46053076512011676,18.47081186064529,0,0,1.0598176313272978,757.4079402749937,257.4753823643027,0.0,17
2023-01-23,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,26.225290063135418,14.64503812639189,2.753129224554049,19.55870704361836,0,0,1.177273081414767,847.0412202562736,254.47471779567988,0.0,18
2023-01-24,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,28.65364989751988,18.889264455628446,0.787644764214248,20.376817150710856,0,0,1.3501747357000005,979.7159089343226,251.5186419203204,0.0,19
2023-01-25,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,29.373476099475443,19.882854215811548,6.501046010432234,20.916101465680992,0,0,1.5556468502303646,1138.2592071830604,248.62067082990694,0.0,20
2023-01-26,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,27.32798770505775,16.868626805517508,5.969737135956674,18.881258000736935,0,0,1.722375289344614,1267.626400785054,247.4851119590546,0.0,21
2023-01-27,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,25.52897905688432,17.038750369343944,2.5141314415341434,20.194951847008564,0,0,1.8979734505048025,1404.6411956978104,247.62524347116067,0.0,22
2023-01-28,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,28.97602872368479,18.706153788391422,2.312738615399451,18.875437367829097,0,0,2.1092181680375,1570.401331865966,247.3379279689699,0.0,23
2023-01-29,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,28.148270186668647,19.11212050538401,8.34494140231669,20.88849280798328,0,0,2.350965357855648,1761.1740511037724,247.31467732924241,0.0,24
2023-01-30,2023-01-05,1,Variety_B,Sandy,6.144158331166357,71.14480069965447,29.48608365049756,18.712294451393987,0.5270302912572834,18.73044749732849,0,0,2.5857503354705056,1947.5113349250876,245.18270544908628,0.0,25
